month,latitude,longitude,depth,mag,id,place
6,30,-40,15,5,usc000hylv,Northern Mid-Atlantic Ridge
6,-10,150,10,5.7,usc000hypt,"87km E of Finschhafen, Papua New Guinea"
6,10,-40,10,6.6,usc000hzfk,Northern Mid-Atlantic Ridge
6,-10,150,29,5.7,usc000hyr0,"83km E of Finschhafen, Papua New Guinea"
6,10,90,31,5.3,usc000i0ki,"269km NW of Mohean, India"
6,0,130,33,5.5,usb000i0ye,"121km SE of Lolayan, Indonesia"
6,0,130,120,5.7,usb000i181,"44km NW of Kota Ternate, Indonesia"
6,-30,60,12,5,usp000k1h9,Southwest Indian Ridge
6,10,-40,10,5,usp000k1hn,northern Mid-Atlantic Ridge
6,20,120,15,5.7,usb000i34l,"62km E of Hualian, Taiwan"
6,30,80,25,5,usb000i2gf,"42km NNE of Salyan, Nepal"
6,-20,-70,264,5.3,usb000i3gd,"19km S of Putina, Peru"
6,-50,110,9,5.2,usp000k1jm,southeast Indian Ridge
6,40,70,29,5,usb000i3n7,"34km N of Karakul, Tajikistan"
7,-60,-30,35,5.1,usb000i42t,"149km NNW of Visokoi Island, "
7,10,100,13,6.1,usb000i4re,"55km S of Bireun, Indonesia"
7,-20,-70,199,5.6,usb000i576,"45km N of San Antonio de los Cobres, Argentina"
7,0,30,10,5.2,usb000i4t5,"46km W of Kigorobya, Uganda"
7,-20,-170,47,5.5,usb000i4rq,"17km NNW of Hihifo, Tonga"
7,10,100,10,5.5,usb000i4td,"60km S of Bireun, Indonesia"
7,30,60,12,5,usb000i4s4,"74km ESE of Lar, Iran"
7,10,100,10,5.3,usb000i4vu,"60km S of Bireun, Indonesia"
7,-40,-100,10,5.5,usb000i52f,Southeast of Easter Island
7,-30,-180,62,5.3,usb000i5ws,"121km NE of L'Esperance Rock, New Zealand"
7,-30,180,250,5.1,usb000i69v,"141km SW of L'Esperance Rock, New Zealand"
7,40,70,215,5.2,usb000i5pc,"52km E of Farkhar, Afghanistan"
7,40,140,12,5,usb000i5wm,"36km ESE of Namie, Japan"
7,0,30,10,5.7,usb000i67t,"51km W of Kigorobya, Uganda"
7,0,30,10,5.1,usb000i6hl,"57km W of Kigorobya, Uganda"
7,-60,-30,147,5.3,usb000i6aa,"71km N of Bristol Island, South Sandwich Islands"
7,50,-170,5,5.8,usb000i5lc,"205km SE of Nikolski, Alaska"
7,-10,160,29,6.1,usb000i6rh,"81km SSE of Panguna, Papua New Guinea"
7,-30,-110,10,5.4,usb000i7z4,Easter Island region
7,0,100,21,6,usb000i7na,"157km SW of Sungaipenuh, Indonesia"
7,-20,-70,199,5.2,usb000i7p7,"81km N of San Antonio de los Cobres, Argentina"
7,0,150,386,7.3,usb000i89z,"115km ENE of Taron, Papua New Guinea"
7,50,-180,7,5.6,usb000i8es,"57km WSW of Amatignak Island, Alaska"
7,-10,150,56,6.6,usb000i8ey,"29km NE of Kandrian, Papua New Guinea"
7,10,-90,55,5.7,usb000i8nx,"31km SSW of El Rosario, El Salvador"
7,-10,110,60,5.7,usb000i8n2,"46km SSE of Pujiharjo, Indonesia"
7,20,40,11,5.5,usb000i8xl,"141km W of Farasan, Saudi Arabia"
7,30,80,50,5,usb000i9y4,"112km ENE of Kyelang, India"
7,-30,-110,11,5.3,usb000iaad,Easter Island region
7,0,100,18,5.6,usb000ia6p,"169km SW of Sungaipenuh, Indonesia"
7,0,100,8,5.1,usb000ia8h,"173km SW of Sungaipenuh, Indonesia"
7,0,130,16,5,usb000ia49,"101km ENE of Amahai, Indonesia"
7,-30,-180,52,5.1,usb000iac1,"55km SSE of L'Esperance Rock, New Zealand"
7,-30,-110,13,5.2,usb000iacu,Easter Island region
7,-20,-70,112,5.1,usb000ial1,"107km SSE of Putre, Chile"
7,-20,-70,110,5.6,usb000ib4l,"121km SSE of Putre, Chile"
7,50,160,36,5,usb000ibvh,"202km ESE of Severo-Kuril'sk, Russia"
7,-20,170,43,5.2,usb000ibj1,"63km NW of Port-Olry, Vanuatu"
7,-30,-180,10,5.3,usb000ib17,"212km E of Raoul Island, New Zealand"
7,-30,-180,10,5.5,usb000ib4c,"103km SSE of Raoul Island, New Zealand"
7,-10,150,12,5,usp000k1vv,Bismarck Sea
7,-10,150,12,5.4,usb000ibbj,"156km WNW of Kimbe, Papua New Guinea"
7,-30,-180,10,5.6,usb000ib5c,"111km SSE of Raoul Island, New Zealand"
7,40,140,82,5.3,usb000iauw,"26km W of Miyako, Japan"
7,30,140,26,5.3,usb000ibw6,"Izu Islands, Japan region"
7,10,50,10,5,usb000ic2p,"158km SSE of Rudum, Yemen"
7,10,50,10,5,usb000ibww,"156km SSE of Rudum, Yemen"
7,-20,-70,109,5,usb000idce,"42km NW of Torata, Peru"
7,-10,130,32,5,usb000idy5,"37km NW of Dobo, Indonesia"
7,10,-90,11,5.1,usb000iec7,"127km S of La Libertad, El Salvador"
7,50,160,117,5.3,usb000ieg3,"71km NE of Ozernovskiy, Russia"
7,-10,-80,131,5.4,usb000ieyf,"120km NE of Oxapampa, Peru"
7,20,120,31,5.3,usb000ief0,"76km S of Yonakuni, Japan"
7,40,140,63,5.2,usb000ieyu,"20km E of Miyako, Japan"
7,-10,70,10,5.4,usb000iecu,Mid-Indian Ridge
7,-60,-30,11,7.3,usb000ief9,"218km SSE of Bristol Island, South Sandwich Islands"
7,-20,-170,15,5.8,usb000ief4,"93km NE of Hihifo, Tonga"
7,10,130,52,5,usb000ie8v,"11km SSE of Damulog, Philippines"
7,20,120,10,5.2,usb000if3j,"33km NNW of Hualian, Taiwan"
7,40,150,47,5.2,usb000if5e,"33km SSW of Nemuro, Japan"
7,-60,-60,9,5.7,usb000ifgq,"181km NNE of Palmer Station, Antarctica"
7,-10,160,40,5.9,usb000if30,"77km W of Panguna, Papua New Guinea"
7,-60,-30,30,5.1,usb000ifsy,"87km SE of Bristol Island, South Sandwich Islands"
7,10,100,29,5.3,usb000iftx,"99km ENE of Lhokseumawe, Indonesia"
7,-10,130,171,5,usb000igay,"228km NW of Saumlaki, Indonesia"
7,-20,-70,7,6,usb000ifva,"18km W of Chivay, Peru"
7,-40,170,18,5.5,usb000ih9z,"34km E of Blenheim, New Zealand"
7,-10,120,34,5,usb000igvu,"9km NNE of Utan, Indonesia"
7,-20,170,18,5.1,usb000igqy,"60km WNW of Port-Vila, Vanuatu"
7,-60,-30,120,5.2,usp000k24t,South Sandwich Islands region
7,40,140,55,5,usb000ihix,"30km SSE of Kamaishi, Japan"
7,-10,170,49,5.1,usb000ihn0,"11km S of Lata, Solomon Islands"
7,-10,160,10,5.2,usb000ihsa,"122km SE of Gizo, Solomon Islands"
7,-20,170,25,5.5,usb000ihl9,"76km SSE of Lakatoro, Vanuatu"
7,40,140,40,5.5,usb000ihw9,"34km E of Namie, Japan"
7,-30,-180,22,5.7,usb000ihqd,"202km SE of Raoul Island, New Zealand"
7,0,140,8,5.2,usb000iigv,"234km W of Abepura, Indonesia"
7,40,140,14,5.2,usb000iie5,"103km ENE of Hasaki, Japan"
7,-40,170,14,5.9,usb000iim7,"35km ESE of Blenheim, New Zealand"
7,0,140,46,5,usb000iij9,"16km SW of Nabire, Indonesia"
7,-40,170,13,5.3,usp000k27k,"Cook Strait, New Zealand"
7,-40,170,16,5,usb000ijch,"43km SE of Blenheim, New Zealand"
7,40,10,8,5.4,usb000iiu5,"10km E of Numana, Italy"
7,-10,150,63,5.2,usb000ij0f,"34km SSE of Madang, Papua New Guinea"
7,-40,170,17,6.5,usb000iivv,"46km ESE of Blenheim, New Zealand"
7,0,140,29,5.2,usb000ij2v,"15km SW of Nabire, Indonesia"
7,40,100,8,5.9,usb000ije3,"13km E of Chabu, China"
7,-60,-30,35,5,usp000k28q,South Sandwich Islands region
7,0,-20,10,5.2,usb000ikb1,North of Ascension Island
7,-60,-60,14,5.2,usb000ijea,South Shetland Islands
7,0,-20,10,5.3,usb000ikba,North of Ascension Island
7,-50,40,10,6.3,usb000ijj6,"244km WNW of Marion Island, Prince Edward Islands"
7,-40,50,10,5,usb000ijmc,South Indian Ocean
7,0,-20,10,5.1,usb000ikd7,North of Ascension Island
7,40,100,10,5.4,usb000ijfc,"9km NNE of Chabu, China"
7,40,140,16,5.3,usb000ikh7,"17km E of Ishikawa, Japan"
7,50,-180,35,5.1,usb000ilip,"7km E of Amatignak Island, Alaska"
7,20,120,11,5,usb000iljj,"11km S of Hualian, Taiwan"
7,-20,-180,156,5.9,usb000ilce,"298km SW of Vaini, Tonga"
7,0,100,57,5.2,usa000jm41,"86km WNW of Bengkulu, Indonesia"
7,-30,-180,92,5,usc000inpe,"100km N of Raoul Island, New Zealand"
7,40,140,45,5,usc000ip1y,"76km NE of Miyako, Japan"
7,-20,170,124,6.1,usc000ipje,"58km ENE of Luganville, Vanuatu"
7,50,160,26,5.1,usc000ipk8,"159km SE of Petropavlovsk-Kamchatskiy, Russia"
7,-60,-20,13,6.3,usc000iq6f,"199km NE of Bristol Island, South Sandwich Islands"
7,50,-130,10,5.1,usc000ipmt,"183km W of Port Hardy, Canada"
7,-20,180,569,5.1,usc000ipxp,South of the Fiji Islands
7,30,140,10,5.3,usc000iqcp,"179km E of Hachijo-jima, Japan"
7,10,150,22,5.4,usc000iqf8,"83km SE of Yigo Village, Guam"
7,-10,130,35,5.1,usc000iqve,"136km NNE of Saumlaki, Indonesia"
7,-20,180,47,5.2,usc000ir8y,"133km N of Ceva-i-Ra, Fiji"
7,-60,-30,47,5.2,usc000is4s,"158km NNE of Bristol Island, South Sandwich Islands"
7,-40,180,155,5,usc000irvf,"76km NNE of Whakatane, New Zealand"
7,-20,-180,10,5.5,usc000irjf,Fiji region
7,20,-90,122,5.4,usc000isi5,"18km W of Nueva Palestina, Mexico"
7,-20,-110,10,5.2,usc000ites,Easter Island region
7,50,180,19,5.2,usb000isp1,"95km SSW of Little Sitkin Island, Alaska"
8,50,160,53,5.1,usb000itdc,"120km S of Severo-Kuril'sk, Russia"
8,-20,-170,32,6,usb000itmf,"82km NNE of Hihifo, Tonga"
8,30,80,42,5.2,usb000iug2,"17km E of Kishtwar, India"
8,20,100,101,5,usb000itzy,"46km NE of Mawlaik, Burma"
8,30,80,14,5,usb000itvz,"16km ESE of Kishtwar, India"
8,40,140,33,5.1,usb000iul2,"19km S of Kosai-shi, Japan"
8,-30,-110,10,5,usb000iulr,Easter Island region
8,50,-130,10,5.5,usb000iv7t,"115km S of Port Hardy, Canada"
8,40,140,56,5.8,usb000iv4w,"54km ESE of Ishinomaki, Japan"
8,-50,-10,10,5.4,usb000iv42,Southern Mid-Atlantic Ridge
8,50,150,375,5.8,usb000iv94,"190km E of Dolinsk, Russia"
8,-20,-70,19,5.2,usb000ived,"59km W of Iquique, Chile"
8,-20,170,83,5,usb000ivie,"14km WNW of Isangel, Vanuatu"
8,-60,160,10,5,usb000ivk9,Balleny Islands region
8,-60,160,10,5,usb000j2vf,Balleny Islands region
8,10,-90,54,5.6,usb000iw7z,"28km WSW of Pueblo Nuevo Tiquisate, Guatemala"
8,-20,170,10,5.7,usb000iwi8,"82km S of Lakatoro, Vanuatu"
8,-20,170,10,5,usb000iwbq,"121km SW of Ceva-i-Ra, Fiji"
8,-20,170,10,5.8,usb000iwaz,"115km SW of Ceva-i-Ra, Fiji"
8,-20,170,14,5.7,usb000iwjv,"87km S of Lakatoro, Vanuatu"
8,20,-100,20,5.1,usb000iwty,"16km E of Tecoanapa, Mexico"
8,30,90,9,5.2,usb000iwfd,"98km E of Maindong, China"
8,0,140,36,5.2,usb000iy4n,"67km WNW of Abepura, Indonesia"
8,40,20,0,5.3,usb000ixb7,"8km NW of Elatia, Greece"
8,-10,110,9,5.3,usb000iyfk,"60km SW of Sukorejo, Indonesia"
8,10,130,183,5.1,usb000iyb2,"34km ESE of Bobon, Philippines"
8,-20,-180,252,5,usb000iycm,"166km NW of Nuku`alofa, Tonga"
8,40,140,33,5,usb000izcl,"144km E of Miyako, Japan"
8,40,140,61,5,usb000j04d,"21km SE of Iwaki, Japan"
8,30,50,18,5,usb000j0bu,"94km WSW of Firuzabad, Iran"
8,-30,-180,196,5,usb000j0mp,"53km W of Raoul Island, New Zealand"
8,30,100,6,5.7,usb000j0t5,"40km N of Wangda, China"
8,30,100,10,5.1,usb000j0v3,"43km N of Wangda, China"
8,-30,-180,341,6.1,usb000j0yl,"116km NW of L'Esperance Rock, New Zealand"
8,-10,130,95,6,usb000j0vl,"189km WNW of Saumlaki, Indonesia"
8,-60,-140,10,5.7,usb000j25k,Pacific-Antarctic Ridge
8,-10,-80,10,6.2,usb000j10u,"96km WSW of Paita, Peru"
8,10,-90,22,5.5,usb000j0zb,"141km W of Sardinal, Costa Rica"
8,20,-90,16,5,usb000j1pk,"77km WSW of Puerto Madero, Mexico"
8,10,-80,12,6.7,usb000j275,"101km WSW of Mutis, Colombia"
8,40,140,178,5.1,usb000j1u9,"35km WSW of Kitami, Japan"
8,20,-100,31,5.3,usb000j28u,"3km S of Ometepec, Mexico"
8,-20,-170,68,5,usb000j2xj,"63km SSE of Hihifo, Tonga"
8,0,100,19,5,usb000j3f2,"172km SW of Sungaipenuh, Indonesia"
8,50,180,41,5.1,usb000j3cw,"96km S of Little Sitkin Island, Alaska"
8,0,120,151,5.3,usb000j3pp,"41km S of Bilungala, Indonesia"
8,-10,150,56,5.1,usb000j3uy,"146km SSW of Kokopo, Papua New Guinea"
8,0,120,36,5,usb000j43q,"61km ENE of Tagolu, Indonesia"
8,-10,120,290,5,usb000j4t1,"84km NW of Labuhankananga, Indonesia"
8,-40,170,9,5.9,usb000j4kk,"26km SSE of Blenheim, New Zealand"
8,-40,170,17,5,usb000j504,"30km SE of Blenheim, New Zealand"
8,-40,170,6,5.5,usb000j4j6,"30km SSE of Blenheim, New Zealand"
8,-40,170,9,5.4,usb000j4yq,"25km SSE of Blenheim, New Zealand"
8,-40,170,14,5.9,usb000j4n4,"30km ESE of Blenheim, New Zealand"
8,-40,170,8,6.5,usb000j4iz,"29km SE of Blenheim, New Zealand"
8,-40,170,19,5.1,usb000j4lh,"27km SE of Blenheim, New Zealand"
8,-40,170,17,5.1,usb000j4ku,"30km SSE of Blenheim, New Zealand"
8,-40,170,20,5,usb000j4qq,"33km ESE of Blenheim, New Zealand"
8,0,120,11,5,usb000j4wr,"107km ENE of Poso, Indonesia"
8,20,-100,21,5.2,usb000j4wm,"17km WNW of Cuajinicuilapa, Mexico"
8,-30,-70,54,5.2,usb000j5bj,"34km WSW of Vallenar, Chile"
8,-40,170,20,5.2,usb000j5ht,"29km SSE of Blenheim, New Zealand"
8,10,90,51,5.2,usb000j5fr,"106km WSW of Banda Aceh, Indonesia"
8,-20,-170,10,5.3,usb000j5e0,"66km ENE of `Ohonua, Tonga"
8,0,140,6,5.1,usb000j5hf,"183km WNW of Abepura, Indonesia"
8,-40,50,10,6.1,usb000j5ki,Southwest Indian Ridge
8,50,180,29,5,usb000j5iq,"111km S of Little Sitkin Island, Alaska"
8,0,130,224,5.1,usb000j5pp,"130km NNE of Tobelo, Indonesia"
8,-30,-180,84,5.1,usb000j63u,"109km S of Raoul Island, New Zealand"
8,10,130,378,5.2,usb000j65k,"1km SW of Santo Nino, Philippines"
8,-20,-70,116,5.3,usb000j6m6,"120km NNE of Calama, Chile"
8,-10,160,38,5.2,usb000j7qf,"106km W of Panguna, Papua New Guinea"
8,50,150,143,5.3,usb000j818,Kuril Islands
8,-20,170,92,5.7,usb000j7zm,"40km WNW of Ile Hunter, New Caledonia"
8,20,-100,23,5.3,usb000j84d,"21km ESE of Acapulco de Juarez, Mexico"
8,20,-100,21,6.2,usb000j83t,"18km WNW of San Marcos, Mexico"
8,-10,100,69,5.1,usb000ja6p,"82km SSW of Pagaralam, Indonesia"
8,-10,150,94,5,usb000jgjz,"128km SE of Taron, Papua New Guinea"
8,20,-50,10,5,usb000j979,Northern Mid-Atlantic Ridge
8,-10,110,10,5.1,usb000j9u3,"207km SSW of Kangin, Indonesia"
8,-30,-180,66,5,usb000jahx,"35km S of L'Esperance Rock, New Zealand"
8,-20,-70,111,5.8,usb000jaf4,"41km ENE of Calama, Chile"
8,-30,-180,10,5.1,usb000jb9i,"51km SSW of L'Esperance Rock, New Zealand"
8,-20,-180,5,5.8,usb000jb6e,"134km SSW of `Ohonua, Tonga"
8,-30,60,5,5.8,usb000jbng,Southwest Indian Ridge
8,0,100,13,5.2,usb000jbkk,"154km SSW of Sinabang, Indonesia"
8,50,160,38,5.3,usb000jbtr,"136km SSW of Severo-Kuril'sk, Russia"
8,50,150,42,5.3,usb000jc8g,"121km SE of Kuril'sk, Russia"
8,60,-150,128,5.1,ak10791048,"86km WSW of Cantwell, Alaska"
8,30,100,10,5.2,usb000jccs,"4km W of Benzilan, China"
8,0,100,63,5.4,usb000jci1,"68km W of Sungaipenuh, Indonesia"
8,-30,180,478,6.2,usb000jcfu,"292km NW of Raoul Island, New Zealand"
8,50,-170,109,5.1,usb000jcxq,"27km E of Akutan, Alaska"
8,-20,-180,662,5.7,usb000jd4n,"150km NNW of Ndoi Island, Fiji"
8,50,-180,7,5.5,usb000jfat,"109km SW of Atka, Alaska"
8,0,150,203,5.8,usb000jdln,"67km WSW of Rabaul, Papua New Guinea"
8,50,-180,25,5,usb000je3i,"96km SW of Atka, Alaska"
8,-20,170,27,5,usb000jdpy,"71km S of Port-Vila, Vanuatu"
8,40,90,16,5.1,usb000jdmv,"6km ENE of Ergong, China"
8,50,-180,29,7,usb000jdt7,"101km SW of Atka, Alaska"
8,50,-180,10,5.2,usb000ji3n,"115km SSW of Atka, Alaska"
8,50,-180,4,5,usb000jec6,"110km SSW of Atka, Alaska"
8,50,-180,18,6,usb000je9f,"118km SSW of Atka, Alaska"
8,30,100,10,5,usb000je5y,"3km SW of Benzilan, China"
8,50,-180,9,5.2,usb000jec1,"109km SSW of Atka, Alaska"
8,30,100,8,5.6,usb000je5n,"1km WNW of Benzilan, China"
8,50,-180,23,5.2,usb000jeag,"104km SSW of Atka, Alaska"
8,50,-180,25,5.5,usb000je9l,"110km ESE of Adak, Alaska"
8,50,-180,26,5.4,usb000je5q,"108km SW of Atka, Alaska"
8,50,-180,32,5.2,usb000jegu,"104km SW of Atka, Alaska"
8,0,130,7,5.2,usb000jefu,"161km NNW of Dobo, Indonesia"
8,50,-180,5,5.2,usb000jec9,"108km SSW of Atka, Alaska"
9,-10,130,112,6.5,usb000jelf,"Kepulauan Barat Daya, Indonesia"
9,-30,-180,10,5.7,usb000jesh,"147km E of Raoul Island, New Zealand"
9,40,130,445,5.7,usb000jey1,"75km SE of Vrangel', Russia"
9,-10,150,60,5,usb000jfdl,"32km SSE of Taron, Papua New Guinea"
9,-10,160,35,5.9,usb000jez7,"51km SW of Panguna, Papua New Guinea"
9,-30,60,10,5.3,usb000jfha,Southwest Indian Ridge
9,-30,60,12,5.3,usb000jfi1,South Indian Ocean
9,10,130,141,5.1,usb000jgei,"20km E of Sarangani, Philippines"
9,50,-130,10,5.5,usb000jgci,"172km WSW of Bella Bella, Canada"
9,50,-130,10,5.1,usb000jg9e,"181km WSW of Bella Bella, Canada"
9,50,-130,3,6.1,usb000jg6b,"187km WSW of Bella Bella, Canada"
9,50,-180,20,6.5,usb000jgju,"81km SSW of Atka, Alaska"
9,50,-180,21,5.7,usb000jguu,"80km SSW of Atka, Alaska"
9,30,140,402,6.5,usb000jgfc,"Izu Islands, Japan region"
9,50,-180,27,5.8,usb000jgrq,"90km SSW of Atka, Alaska"
9,50,-130,10,6,usb000jgfh,"182km SW of Bella Bella, Canada"
9,-30,-180,37,5,usc000jqwy,"25km SE of L'Esperance Rock, New Zealand"
9,50,-170,10,5,usb000jgzc,"93km S of Unalaska, Alaska"
9,50,-180,11,5.2,usb000jgtm,"94km SSW of Atka, Alaska"
9,50,-180,31,5.2,usb000jgvu,"86km SSW of Atka, Alaska"
9,50,-180,17,6,usb000jguz,"82km SSW of Atka, Alaska"
9,10,-90,19,5.9,usb000jigi,"50km W of Sardinal, Costa Rica"
9,-10,140,10,5.3,usb000jijn,"108km S of Ialibu, Papua New Guinea"
9,50,-170,25,5,usb000jibm,"95km S of Atka, Alaska"
9,50,-180,25,5.1,usb000jicz,"85km SSW of Atka, Alaska"
9,50,-180,20,5.6,usb000ji7f,"85km SSW of Atka, Alaska"
9,20,-50,10,6,usb000ji6r,Northern Mid-Atlantic Ridge
9,-50,30,10,5.5,usb000jjek,Prince Edward Islands region
9,20,120,175,5.9,usb000jjmy,"44km ESE of Uyugan, Philippines"
9,20,-90,66,6.4,usb000jkmw,"7km SSE of Ciudad Tecun Uman, Guatemala"
9,10,-90,52,5.4,usb000jkn0,"20km SSW of Champerico, Guatemala"
9,-10,130,120,5.4,usb000jky2,"205km NW of Saumlaki, Indonesia"
9,-20,-170,10,5,usb000jl31,"89km NNE of Hihifo, Tonga"
9,-20,-70,100,5,usb000jl7c,"110km NE of Iquique, Chile"
9,0,90,26,5,usc000jwve,Off the west coast of northern Sumatra
9,40,70,212,5.2,usb000jlmp,"25km ESE of Farkhar, Afghanistan"
9,20,100,10,5,usb000jlv7,"49km NNE of Shwebo, Burma"
9,-10,170,41,5.1,usb000jmac,"131km W of Lata, Solomon Islands"
9,-10,170,36,5.1,usb000jm8y,"115km W of Lata, Solomon Islands"
9,0,120,23,5.6,usb000jmsl,"77km ENE of Bunobogu, Indonesia"
9,-50,100,3,5,usc000jwxs,Southeast Indian Ridge
9,-30,-180,25,5,usc000jqi3,"246km S of L'Esperance Rock, New Zealand"
9,-20,-170,10,5,usb000jn0i,"120km ESE of Pangai, Tonga"
9,0,120,35,5.2,usb000jmxb,"83km ENE of Bunobogu, Indonesia"
9,20,-50,10,5.2,usb000jmx1,Northern Mid-Atlantic Ridge
9,-10,-110,11,6.1,usc000jrid,Central East Pacific Rise
9,10,-90,22,5.2,usc000jsj8,"70km SW of Acajutla, El Salvador"
9,50,-170,40,5.1,usc000jslv,"87km S of Amukta Island, Alaska"
9,-60,-130,10,5,usc000jsfq,Pacific-Antarctic Ridge
9,-10,130,161,5.2,usc000jsfv,"Kepulauan Barat Daya, Indonesia"
9,-30,180,549,5,usc000jtjb,South of the Fiji Islands
9,-50,0,15,5,usc000jtxz,"91km NW of Bouvet Island, Bouvet Island"
9,-10,160,55,5.2,usc000jukg,"73km W of Panguna, Papua New Guinea"
9,50,-180,25,5.4,usc000jug6,"89km SSW of Atka, Alaska"
9,50,-180,20,5.9,usc000jue6,"89km SSW of Atka, Alaska"
9,50,-180,19,5.2,usc000ju8j,"87km SSW of Atka, Alaska"
9,50,170,24,5.2,usc000jup9,"137km SE of Nikol'skoye, Russia"
9,50,-180,24,6.1,usc000juwv,"77km SSW of Atka, Alaska"
9,40,20,8,5.3,usc000jvef,"8km NNW of Elatia, Greece"
9,-60,-120,10,5.5,usb000jy5l,Southern East Pacific Rise
9,-10,130,113,5,usc000jwb1,"Kepulauan Barat Daya, Indonesia"
9,40,50,5,5.3,usc000jw0j,"21km N of Qvareli, Georgia"
9,-20,170,10,5.2,usc000jw51,"52km NNW of Port-Olry, Vanuatu"
9,40,40,5,5,usc000jwi4,"16km S of Varto, Turkey"
9,20,150,117,5.4,usb000jvgy,"46km N of Agrihan, Northern Mariana Islands"
9,20,40,10,5,usc000jwzc,"15km NNW of Massawa, Eritrea"
9,40,140,44,5,usc000jwn2,"65km SE of Ofunato, Japan"
9,0,140,3,5.4,usb000jvsr,"72km ENE of Wewak, Papua New Guinea"
9,40,140,8,5.4,usb000jw8u,"8km WNW of Iwaki, Japan"
9,40,100,21,5,usb000jwf9,"56km ESE of Hongtu, China"
9,0,130,78,5.4,usb000jwnx,"117km WNW of Tobelo, Indonesia"
9,20,100,4,5.7,usb000jwly,"48km NNE of Shwebo, Burma"
9,30,130,32,5,usb000jwjk,"78km S of Nishinoomote, Japan"
9,-50,10,10,5.4,usb000jwzy,Southwest of Africa
9,20,150,239,5,usb000jwul,"43km NW of Agrihan, Northern Mariana Islands"
9,50,180,30,5,usb000jwvp,"180km SW of Amatignak Island, Alaska"
9,-10,120,550,6.1,usb000jx0m,"111km NNW of Nggilat, Indonesia"
9,-60,-30,9,5,usb000jx2m,"118km S of Bristol Island, South Sandwich Islands"
9,30,-110,10,5.4,usb000jx4c,"20km WSW of Naica, Mexico"
9,50,170,25,5.1,usb000jxc2,"54km SSW of Shemya Island, Alaska"
9,-30,-180,10,5.8,usb000jx63,"244km SSE of L'Esperance Rock, New Zealand"
9,-10,150,75,5.4,usb000jy2v,"85km SE of Taron, Papua New Guinea"
9,-10,120,40,5.2,usb000jxzt,"113km SSW of Kute, Indonesia"
9,-10,150,54,5.1,usb000jxz6,"117km S of Kokopo, Papua New Guinea"
9,-10,150,112,5,usb000jxyx,"103km NNW of Finschhafen, Papua New Guinea"
9,30,70,15,7.7,usb000jyiv,"61km NNE of Awaran, Pakistan"
9,30,70,21,5.2,usb000jyl0,"98km WSW of Khuzdar, Pakistan"
9,70,140,15,5,usb000jymn,"130km SW of Druzhina, Russia"
9,30,70,10,5,usb000k2c6,"11km N of Awaran, Pakistan"
9,30,70,10,5,usb000k2c4,"81km SW of Uthal, Pakistan"
9,30,70,10,5.8,usb000jyj7,"89km NNE of Awaran, Pakistan"
9,10,60,4,5.5,usb000jyhd,Carlsberg Ridge
9,30,70,11,5.5,usb000jyqj,"78km NNE of Awaran, Pakistan"
9,30,140,66,5.1,usb000jyl3,"185km WNW of Chichi-shima, Japan"
9,-20,-180,10,5.4,usb000jz4c,South of Tonga
9,30,70,14,5.6,usb000jykm,"102km NNE of Awaran, Pakistan"
9,30,70,10,5.1,usb000k2c0,"30km NE of Awaran, Pakistan"
9,50,170,23,5.4,usb000jzfw,"127km W of Attu Station, Alaska"
9,-20,-70,117,5.2,usb000jzf0,"40km NNE of San Pedro de Atacama, Chile"
9,-20,-80,40,7.1,usb000jzma,"46km SSE of Acari, Peru"
9,-50,-110,10,5.5,usb000jz9d,Southern East Pacific Rise
9,0,150,36,5,usb000k2di,"49km NW of Rabaul, Papua New Guinea"
9,-50,-110,10,6.1,usb000jz8j,Southern East Pacific Rise
9,10,-90,9,5.5,usb000k036,"108km WSW of Puerto Madero, Mexico"
9,60,-30,10,5.4,usb000jzzs,Reykjanes Ridge
9,-10,160,47,5,usb000k1bg,"117km SE of Honiara, Solomon Islands"
9,10,120,30,5.2,usb000k0w4,"120km WNW of Cabra, Philippines"
9,30,70,12,6.8,usb000k1gb,"85km NNE of Awaran, Pakistan"
9,-60,-20,10,5,usb000k1eb,East of the South Sandwich Islands
9,-20,-170,59,5.5,usb000k1il,"67km S of Hihifo, Tonga"
9,-40,-70,16,5.4,usb000k2e3,"7km NNW of Curanilahue, Chile"
9,-40,-70,49,5.4,usb000k2du,"18km NNW of Lebu, Chile"
9,50,150,153,5.2,usb000k257,"284km ESE of Vostok, Russia"
9,-20,-180,47,5.4,usb000k38z,"42km NE of Nuku`alofa, Tonga"
9,50,-30,10,5.5,usb000k2it,Northern Mid-Atlantic Ridge
9,-30,-180,42,6.5,usb000k2h2,"78km NE of L'Esperance Rock, New Zealand"
9,-10,150,10,5.1,usb000k2lb,"142km WNW of Kimbe, Papua New Guinea"
10,60,-40,7,5.3,usb000k41q,Reykjanes Ridge
10,50,150,573,6.7,usb000k3c1,Sea of Okhotsk
10,10,60,8,5.7,usb000k49t,Owen Fracture Zone region
10,0,-90,10,5.3,usb000k49i,"151km N of Puerto Baquerizo Moreno, Ecuador"
10,10,60,10,5,usb000k98k,Owen Fracture Zone region
10,0,140,10,5.2,usb000k4ef,"150km WNW of Abepura, Indonesia"
10,60,170,11,5.4,usb000k5kj,"73km E of Nikol'skoye, Russia"
10,-30,-180,189,5.1,usb000k5k3,"63km WSW of Raoul Island, New Zealand"
