date,latitude,longitude
20210121,38,143
20200403,38,144
20200402,38,142
20200920,40,143
20200808,37,142
20210208,-14,167
20200621,37,142
20200801,38,144
20200719,35,139
20200627,40,143
20200109,40,143
20210222,36,142
20210219,37,142
20210130,38,142
20200107,35,141
20200907,37,140
20201113,38,142
20201024,37,144
20200608,38,142
20200913,2,31
20210223,-4,131
20201127,19,-68
20201012,36,140
20200428,-21,-177
20201001,38,141
20201004,38,141
20200319,36,141
20200203,37,140
20200611,40,143
20210120,40,142
20200221,57,121
20200131,39,142
20200313,36,142
20200828,37,144
20201016,29,142
20201212,37,142
20200518,-33,-72
20210102,-33,-72
20200222,39,143
20200624,-17,168
20200327,37,142
20201226,-17,168
20200925,36,142
20200722,-17,168
20200910,-58,-26
20200513,-33,-72
20201111,38,144
20200320,39,144
20200730,38,142
20201015,37,142
20200519,40,142
20200625,36,143
20200219,38,143
20200704,40,142
20200115,40,142
20200816,37,142
20200507,53,161
20201023,37,141
20200414,-33,-72
20200725,35,141
20200227,35,141
20201102,38,143
20210131,38,143
20200404,39,142
20200220,37,142
20200220,36,142
20201125,24,125
20200623,38,141
20200801,39,142
20200427,36,143
20201006,37,145
20200301,-18,-175
20210212,37,141
20201211,38,142
20201108,36,141
20200421,35,141
20200724,40,143
20201125,-6,149
20200805,1,97
20200409,40,143
20201211,-10,-13
20201203,37,140
20201004,-22,-69
20200917,7,39
20210208,-10,-13
20201219,-19,168
20200103,-10,-13
20201211,35,141
20210125,37,141
20201205,37,142
20200709,39,142
20210224,-3,146
20201226,38,141
20210228,40,144
20210205,-38,177
20200613,22,121
20210126,36,142
20200302,39,142
20200320,-19,-175
20201014,-40,78
20210223,35,141
20201016,19,121
20201220,-25,-70
20200112,37,144
20201102,35,141
20200307,36,143
20200303,-31,-180
20210101,-25,180
20200427,14,121
20200624,36,71
20200628,37,143
20200602,36,142
20200518,38,145
20200822,-40,79
20200908,37,142
20210102,36,142
20200424,-57,-26
20201005,37,144
20200120,35,141
20200916,36,142
20200412,40,143
20201116,36,142
20210119,36,142
20200619,37,143
20210206,-33,-16
20210108,40,143
20200216,37,144
20200802,36,141
20200217,-63,-158
20200718,-33,-16
20210221,37,141
20200129,36,142
20210119,39,142
20200519,36,142
20200730,-8,128
20201221,37,141
20200913,35,141
20200620,37,141
20200916,37,141
20210208,37,141
20210226,39,142
20210214,-21,-179
20210101,38,143
20200707,37,141
20200617,-32,-180
20200222,36,141
20200609,40,143
20200506,38,144
20201220,39,143
20201127,21,100
20201227,21,100
20210109,36,142
20200630,39,142
20210203,38,144
20200422,-8,130
20201024,-38,178
20201221,4,125
20200116,38,144
20200305,38,144
20201026,1,99
20200605,39,142
20201226,21,100
20200414,37,143
20210109,-18,-178
20210121,21,100
20200918,33,143
20210107,1,-29
20200910,39,142
20200525,-16,-179
20200131,14,-92
20200609,38,142
20200409,39,142
20201208,-24,180
20200504,40,142
20200108,40,142
20200704,36,142
20200517,-34,-72
20200921,39,143
20200909,-35,-72
20201228,45,146
20200730,23,125
20201011,40,143
20201218,-4,68
20200623,37,142
20200404,39,142
20200930,36,142
20200610,37,141
20200215,27,141
20200103,35,141
20201211,38,142
20210131,39,142
20200329,-17,-178
20200426,32,143
20210107,-17,-178
20201103,-16,-178
20200306,40,143
20200219,-15,167
20200918,-56,-24
20200701,39,142
20201013,40,140
20200802,36,142
20200602,36,27
20200427,37,142
20200924,39,142
20201007,-25,-180
20200102,-20,-69
20200425,-6,154
20200218,37,142
20201229,38,141
20200718,-18,-179
20210213,38,142
20210209,-10,108
20201125,30,81
20200123,37,142
20210121,38,142
20200320,-49,-87
20200520,-20,-173
20200818,38,142
20200801,-46,-77
20200225,2,-102
20200305,-7,106
20201201,-20,-174
20200307,3,127
20200312,3,127
20200411,3,127
20200412,-10,160
20200502,38,142
20210121,-18,-179
20200319,27,143
20200329,2,97
20200428,38,141
20201216,3,127
20200502,-31,-177
20200607,38,142
20201009,17,-85
20201021,17,-94
20200106,-42,-16
20201214,39,143
20200710,17,-85
20200215,-42,120
20201120,14,120
20200116,44,147
20200802,-8,123
20200420,30,132
20210214,38,142
20200614,37,142
20200602,-24,180
20200215,31,101
20200121,-29,-177
20201223,37,141
20200611,10,126
20200901,4,-83
20200510,-36,-74
20200304,-30,-177
20200126,-18,-179
20210107,-40,176
20200925,37,140
20201121,37,138
20201120,10,125
20200705,-24,-67
20200914,37,140
20200911,38,144
20200521,37,140
20201130,38,141
20200502,37,140
20200418,35,141
20200121,39,142
20201119,13,146
20200919,-24,-67
20200323,37,140
20200605,35,141
20200608,19,-64
20200706,45,99
20210207,37,140
20200918,40,143
20210123,-18,176
20200909,-34,-72
20201122,-13,166
20210211,40,143
20201211,39,143
20200724,40,143
20210213,37,140
20201128,1,-27
20201004,-3,147
20201009,11,-86
20200529,-11,161
20200208,37,141
20200802,37,142
20200314,-33,-179
20200917,6,126
20200830,36,142
20200621,-19,-175
20200429,-54,-2
20200921,37,142
20201026,-6,151
20201016,51,-175
20201107,-56,-28
20210207,-15,-173
20201112,-55,-28
20201017,25,124
20201127,36,140
20200517,-44,173
20200220,-20,148
20201027,28,139
20200312,37,144
20200314,-20,114
20200113,-28,-63
20200402,-20,-179
20201211,-28,-63
20200113,-34,180
20200524,40,140
20201211,37,143
20201214,-33,-72
20200516,-34,-72
20200518,19,121
20201029,-44,-16
20200916,-57,-26
20200916,44,-29
20200528,-22,170
20210212,-20,-178
20200508,-21,-176
20200501,-41,-90
20200622,27,-111
20210216,-30,-178
20200618,-63,-165
20200529,40,144
20200330,36,140
20200723,37,142
20200223,40,144
20200103,38,142
20200815,36,141
20200721,38,141
20200624,-3,139
20200402,-62,164
20200404,-23,-175
20200415,37,144
20201115,37,141
20210205,-38,-74
20200716,-62,164
20200314,-16,-180
20200813,39,143
20201202,-10,161
20201007,-35,-17
20200101,-5,123
20210111,21,121
20200401,-15,-176
20200830,35,141
20200425,-36,-17
20200522,37,142
20200827,36,141
20200811,36,72
20200321,-16,173
20200421,51,179
20200528,-13,-111
20200909,-17,-174
20201208,-9,126
20200624,-8,108
20210126,27,-112
20201228,36,140
20200202,17,-99
20200613,-34,-73
20200714,38,142
20201019,37,143
20200710,37,143
20201012,10,-104
20200117,37,142
20200812,-10,160
20200505,21,122
20201026,-19,168
20200623,-19,168
20200418,-34,-72
20200509,4,96
20201128,-19,168
20210116,29,-113
20201110,39,142
20200804,-4,101
20200604,-19,168
20200830,-19,168
20200321,-3,149
20210114,37,141
20210222,7,-82
20201108,-22,-175
20200929,35,142
20200514,25,122
20201016,-7,156
20200225,7,127
20200312,-1,-14
20200605,44,78
20200405,-15,-173
20200330,-10,160
20200804,-15,-174
20200719,-5,149
20200314,-15,-174
20200225,12,-87
20201014,40,143
20210216,-3,136
20201129,-14,167
20210203,-41,173
20201214,37,143
20201004,-49,121
20200906,-20,-179
20200926,-5,102
20210225,-15,168
20201220,41,141
20201219,53,-175
20200412,51,-178
20201125,38,144
20200925,55,-161
20200316,17,-99
20200624,9,126
20200601,0,124
20200113,37,141
20200821,36,142
20200827,-25,-178
20201221,55,-161
20200511,37,141
20200605,3,129
20200211,26,128
20200104,-3,139
20210224,32,-40
20200114,0,123
20201228,1,100
20200805,-34,-72
20200825,40,142
20201126,-24,70
20200404,37,27
20200529,-42,-84
20200603,-30,-112
20200812,1,125
20210119,-23,-66
20210117,-61,-24
20200306,-20,-178
20201107,-57,147
20200806,-44,172
20200511,55,-160
20201221,1,68
20200515,38,144
20210110,5,126
20200414,-20,168
20201214,-20,168
20200418,-56,-27
20200121,38,142
20210216,-5,-106
20201122,38,144
20201015,37,144
20200319,-7,68
20200826,-20,168
20201103,-20,168
20201011,36,142
20201018,-20,168
20200125,-20,168
20210216,36,142
20200123,-20,168
20200214,-20,168
20201207,1,126
20200321,-20,168
20200106,-20,168
20200410,-20,168
20210126,-20,168
20201021,-5,-106
20200729,43,131
20200520,-20,168
20210115,-20,168
20200910,-20,168
20200921,-20,168
20200611,-19,-177
20201124,-20,168
20200229,-20,168
20210101,-36,-179
20200708,-20,169
20200517,38,144
20201016,-7,148
20201025,-20,168
20200711,2,127
20210119,-7,148
20210213,-20,168
20200530,-20,168
20210211,36,142
20200730,38,-2
20200129,12,144
20201031,-2,-82
20200507,-31,-178
20200825,-55,2
20200326,-20,-178
20200128,-59,-151
20200801,-11,166
20200410,12,144
20200410,37,71
20200524,12,144
20210121,-6,147
20200420,-10,108
20200312,-36,-98
20200801,10,-84
20200717,37,141
20210206,-20,168
20201223,-8,124
20210106,38,141
20200401,-20,168
20210126,36,71
20200326,43,146
20200817,-6,154
20200110,33,105
20200504,-3,140
20200212,37,142
20201219,-7,155
20200724,37,143
20200605,1,-26
20200613,-12,165
20200308,-20,168
20200119,8,-103
20200626,-12,165
20200512,-20,168
20200801,-23,-64
20200805,-9,113
20200424,-16,-175
20210227,14,145
20200617,56,164
20201214,-16,-175
20200113,-9,113
20200310,-7,148
20200505,-25,-176
20200925,-7,148
20200826,-20,168
20200401,-7,123
20200216,37,143
20200514,34,24
20200710,-20,168
20200109,39,29
20200306,-35,-72
20200213,-58,-26
20201225,-10,66
20200314,37,141
20201107,26,143
20200328,36,141
20200327,-41,-89
20200504,47,152
20210201,-7,147
20201218,-7,147
20201124,-7,147
20201102,-56,-27
20200808,-56,-27
20200423,-31,-178
20200704,31,-41
20200121,-20,-69
20201001,36,140
20200926,17,122
20201126,6,126
20200509,51,-178
20200423,-5,-106
20200814,-20,169
20200630,38,143
20200212,24,122
20201206,39,143
20200726,14,121
20200118,-56,-27
20210123,-65,179
20200926,-5,102
20200714,36,141
20200713,28,-112
20200826,-15,-174
20200905,53,-173
20201108,40,143
20200330,-4,102
20200229,-35,-15
20210118,-4,150
20210302,-16,-173
20200304,49,147
20200627,-22,171
20200905,-8,122
20200212,-18,-172
20200522,-4,144
20200706,-13,66
20200418,6,126
20200516,2,124
20200510,-13,66
20200816,-7,103
20200429,5,128
20200124,37,144
20201126,-27,-179
20201120,36,142
20200308,-6,103
20201202,-27,-179
20200527,-12,166
20200501,-20,169
20200408,-9,109
20200225,-8,102
20210122,-6,149
20200115,-7,130
20200508,-5,69
20200117,40,143
20201126,-37,-97
20200624,-15,-174
20201101,39,142
20200923,-21,170
20210104,40,143
20201110,-38,-74
20200723,-15,167
20200506,-37,-74
20200811,-36,-100
20200424,27,140
20200305,5,-76
20200820,-32,-178
20200220,40,144
20201124,-12,-13
20200213,19,-101
20200326,-20,170
20200304,22,121
20200801,-10,161
20200314,-56,-26
20200424,35,132
20200904,37,144
20210103,-20,168
20200329,37,141
20200329,10,92
20200913,28,88
20210219,-41,-72
20200701,-16,167
20201009,-8,-75
20210126,-8,154
20201125,-20,168
20200830,-4,152
20210117,-24,-179
20200304,13,144
20200730,-35,-72
20200203,-44,172
20200520,-4,152
20200106,-15,-178
20210216,-56,147
20200929,-15,-178
20200429,48,154
20200130,-44,-16
20200213,15,-93
20200329,-44,-16
20200714,-28,-113
20200805,-5,150
20200904,-17,-70
20200721,5,-83
20200605,-20,168
20200121,39,142
20200728,43,88
20210122,1,97
20200811,-20,168
20201016,43,88
20200819,-30,-178
20200110,-6,130
20200821,37,142
20200315,-4,151
20200109,36,141
20200522,-7,-123
20200529,-24,-69
20200515,-7,150
20200207,-7,148
20200912,-17,-173
20200422,38,142
20200427,-58,-14
20200212,13,42
20200401,-14,171
20200731,-44,168
20200419,13,42
20201208,56,164
20200314,13,-88
20210217,14,42
20210101,28,130
20210105,13,42
20201102,-5,144
20200915,40,143
20200528,-56,-27
20210223,3,126
20200521,-19,-178
20200119,-44,173
20210210,-61,-57
20200311,-44,173
20201006,-56,-26
20200729,38,144
20200202,39,142
20201230,2,99
20200507,2,99
20200314,43,145
20210220,-22,170
20200615,-5,153
20200203,27,144
20200702,-62,-58
20200427,28,58
20200731,-6,151
20201125,-34,78
20200301,-6,151
20200528,40,143
20210116,-6,151
20201105,-6,151
20200211,-6,151
20210227,-6,151
20201015,61,-151
20200807,-6,151
20200917,-7,105
20200303,-57,148
20200218,13,42
20210126,-37,-94
20200916,-24,70
20200816,49,156
20201109,-64,172
20200429,-5,146
20200710,-19,-176
20200706,14,-92
20201127,-6,147
20200201,2,99
20200408,-64,173
20200114,38,142
20201218,42,-127
20200302,-6,-81
20201227,-55,-129
20200930,-3,101
20200606,7,-82
20200312,-56,-27
20200917,-15,-178
20200207,53,-35
20210208,-22,-68
20200405,-15,-174
20201231,-13,167
20210202,5,-83
20200225,-50,-116
20200907,25,99
20200306,53,-35
20200107,-11,166
20210113,39,72
20200513,-31,-178
20201027,36,141
20201128,-44,173
20200506,-2,100
20201020,51,179
20200306,40,142
20200823,38,144
20200112,-22,-179
20200927,40,143
20201127,-28,-67
20200713,-58,148
20200125,38,141
20200214,39,40
20210215,30,131
20200308,-15,-173
20201010,52,-172
20200702,1,-25
20200216,-13,66
20200727,-13,66
20200603,42,143
20200510,-32,-179
20200803,-13,66
20201203,-55,-31
20210204,-11,166
20200921,7,124
20200629,-25,179
20200617,-2,137
20200921,-2,137
20200404,-2,137
20200120,19,146
20201022,32,96
20201124,-2,137
20200318,-2,137
20210210,-2,137
20200715,30,58
20201109,-17,-174
20200106,52,-172
20200625,-65,179
20200729,-55,-128
20201220,-2,137
20200131,-33,-179
20200202,-64,171
20200706,-56,-123
20201119,-9,122
20200619,52,-172
20200610,41,144
20200916,52,-172
20200713,52,-172
20200207,52,-172
20200824,5,125
20210101,-15,-173
20201004,-17,-177
20200321,36,138
20200623,-5,102
20200424,-34,-72
20200511,36,140
20200301,-32,-71
20200816,13,125
20200305,-23,-176
20210225,-7,68
20201205,-61,154
20201218,-23,-176
20200321,-24,-176
20201116,-24,-176
20200318,-7,148
20200115,13,147
20201003,1,122
20200414,-15,-173
20201208,12,-88
20200731,46,149
20200219,-6,131
20210218,-24,-176
20201128,1,97
20201124,-41,177
20201227,55,-158
20210113,-20,-68
20200321,-39,176
20201112,-15,-176
20200607,34,135
20200217,1,97
20210212,-2,139
20201209,-29,-176
20200407,-30,-176
20200304,36,142
20200615,-29,-176
20201215,-16,-177
20200724,-30,-176
20210123,-16,-177
20200325,-29,-177
20200717,-34,-179
20200429,-30,-176
20201220,-29,-176
20200622,-30,-176
20200523,-29,-177
20210226,-30,-176
20201202,-30,-176
20200927,-34,-179
20200611,-29,-177
20200408,-29,-177
20200627,8,-38
20210119,-29,-176
20201229,37,141
20200112,42,8
20201030,-18,-179
20200502,-30,-176
20201103,-29,-177
20200803,-29,-176
20201111,-30,-176
20210122,-29,-177
20200930,-29,-177
20200705,-29,-177
20200818,1,-26
20200918,-30,-177
20200321,-29,-176
20210116,40,142
20200725,-19,168
20200828,-29,-176
20210222,0,123
20200325,-29,-67
20200520,-30,-177
20210220,-4,129
20200626,-29,-177
20200204,-29,-177
20201106,-29,-177
20201021,-29,-177
20200611,16,-96
20200201,-17,178
20201123,-29,-177
20210122,-36,178
20200811,-21,-175
20201118,-29,-177
20200530,-29,-177
20200108,-30,-177
20200729,-29,-177
20200107,-8,-13
20201202,-29,-177
20200710,-34,-179
20200702,-8,-14
20201129,-8,-13
20210219,-29,-176
20201006,-29,-177
20200101,-29,-177
20200912,-21,-175
20201007,-30,-177
20201226,-30,-177
20200614,-33,-178
20200112,38,143
20200216,-15,-176
20200303,10,122
20200314,-29,-177
20200110,-29,-177
20201210,-33,-178
20200330,-15,-176
20201213,-15,-176
20200710,-50,-114
20201111,-14,177
20200427,-4,122
20200411,39,142
20200726,-50,-114
20200709,-4,122
20200708,-3,146
20200422,-29,-177
20200220,-29,-177
20200905,-29,-177
20201104,10,122
20210216,10,122
20201015,10,122
20200910,10,122
20200910,-29,-177
20200706,10,122
20200511,-23,-175
20210115,-16,-176
20200713,10,122
20200807,-29,-177
20201024,-23,-175
20200703,-29,-177
20200227,-29,-176
20201226,-56,-27
20200609,46,151
20201102,10,122
20201117,37,141
20200509,11,-85
20200423,10,122
20200213,-29,62
20201121,23,122
20200813,-15,-173
20201029,-30,-176
20200409,11,-85
20200212,-6,130
20200614,11,-85
20201015,39,142
20200303,-29,-177
20200214,-22,-174
20200731,-33,-178
20200329,25,124
20201114,-36,-74
20200719,-19,-69
20210216,-33,-179
20200531,-38,-94
20201018,10,122
20210215,-38,-94
20201223,37,141
20210210,-38,-93
20210207,-24,-175
20200315,36,140
20200128,-21,-69
20201204,-61,-24
20200710,-30,-176
20201104,27,140
20201008,-17,167
20200523,-62,155
20200325,-30,-177
20210205,-61,-27
20201116,-22,-175
20200713,12,-88
20200306,-34,-72
20201119,-7,128
20200831,-19,169
20201206,-30,-177
20200705,53,108
20210213,55,-161
20201018,-35,180
20210222,-7,106
20200426,24,122
20210226,-29,-176
20201001,53,153
20200220,51,179
20200627,51,179
20201203,-1,138
20200327,-24,179
20200618,37,142
20200719,-25,178
20201231,40,71
20210222,-31,-178
20200829,-17,-175
20200329,37,20
20200225,7,-82
20201111,-10,162
20200309,-29,-177
20201104,27,128
20200519,40,143
20200817,-30,-176
20200603,-16,26
20200421,-62,164
20201210,14,-93
20201121,55,-161
20210209,12,-88
20210208,13,145
20200815,-42,-84
20200626,-20,-179
20200617,55,-161
20200201,-24,-179
20200229,-29,-70
20210126,-20,-71
20200712,11,-86
20200906,-9,-110
20201119,13,145
20200404,4,-83
20210223,39,142
20200513,-15,-74
20201121,38,141
20200724,39,142
20200704,-7,106
20200410,-20,-70
20200430,35,141
20210207,-21,-174
20210125,-3,151
20200216,-3,150
20200226,39,142
20200716,35,141
20200404,-38,-74
20200208,41,28
20200630,15,120
20210107,-5,-77
20200706,-3,151
20200118,-9,67
20200830,8,127
20210129,17,-86
20200928,37,57
20200318,53,160
20200904,53,160
20200303,-3,151
20210119,25,-110
20200523,-3,-77
20200322,25,-110
20200601,-8,130
20201218,15,153
20200717,11,-43
20200331,-22,170
20200503,40,143
20200118,-29,-176
20201127,-7,129
20201113,13,-91
20200212,39,143
20200525,40,143
20200708,-36,-73
20200221,4,-33
20210129,62,-151
20200127,-36,-73
20200323,-24,180
20210222,-24,180
20200611,37,142
20200613,-24,-180
20200905,-23,-175
20200501,37,141
20200129,13,143
20200212,35,142
20200821,42,143
20200425,-4,145
20201125,0,99
20201014,-28,-67
20200821,-17,172
20200103,-31,-178
20210207,-33,-179
20200216,40,142
20201013,27,141
20200227,52,-171
20200117,35,138
20200517,3,126
20200218,34,88
20200303,-24,179
20200119,-7,130
20200829,10,43
20200606,1,99
20200616,-30,-177
20200525,-3,100
20201220,0,125
20200225,-16,168
20200715,-5,148
20200723,-5,148
20200209,-17,-177
20201106,4,126
20210126,-20,67
20200130,-15,66
20200129,-3,101
20210102,49,155
20200105,8,-83
20201126,4,-32
20200207,-11,165
20210118,-30,-177
20200712,40,142
20200512,-3,101
20200428,-4,153
20201111,35,141
20200826,-36,-73
20200828,14,-60
20200501,-12,168
20201023,-5,134
20200202,38,22
20200314,-20,180
20201114,-18,-175
20201106,-6,111
20201008,-6,149
20200809,-11,162
20201017,25,99
20200902,-21,-178
20200707,-29,-177
20200925,-36,-102
20201029,-56,-27
20210210,-16,-174
20210220,-31,-178
20210120,28,65
20201217,-7,155
20200721,-7,-13
20210128,38,142
20200216,-7,-13
20200710,-7,-13
20201209,-25,180
20200101,40,77
20201112,34,138
20200719,37,55
20200111,-5,134
20201223,37,141
20200828,38,96
20210228,19,121
20200428,11,-86
20200621,11,-86
20200920,-22,-177
20201013,13,121
20201008,-24,-177
20200930,-6,147
20200916,-3,149
20200430,-7,130
20200605,14,-95
20210227,-5,103
20200224,12,143
20200221,-31,-178
20200316,-1,-15
20200716,-23,-180
20210121,-12,166
20200418,14,-92
20200416,23,143
20200307,12,141
20201210,-6,153
20210127,-17,172
20201202,-2,-77
20200521,-2,128
20200403,29,144
20200505,-6,147
20200504,52,175
20201115,40,142
20200617,38,143
20200830,-57,-25
20200907,38,142
20201029,6,-78
20200124,37,144
20200212,-12,167
20201010,-6,148
20200107,52,-131
20200330,47,153
20200126,38,142
20200826,46,142
20200405,-17,-177
20210122,-8,123
