month,latitude,longitude,depth,mag,mag_avg
10,-10,140,20,5.4,1
10,10,-90,30,5,0
10,-10,140,30,5.3,0
10,40,140,140,5,0
10,-10,170,200,5,0
10,0,100,10,5.6,1
10,0,130,90,5.3,0
10,0,130,30,5,0
10,-10,130,80,5.2,0
10,40,140,60,5.1,0
10,-10,150,80,5.7,1
10,30,120,150,5.2,0
11,-10,-80,30,5.2,0
11,-20,-170,40,5.1,0
11,-10,150,50,5.8,1
11,-10,150,20,5.4,1
11,-10,150,20,5.2,0
11,-50,120,30,5.1,0
11,-30,80,30,6.5,1
11,-30,80,30,5.7,1
11,60,110,30,5.1,0
11,50,150,30,5.1,0
11,30,130,220,5.5,1
11,40,140,10,5,0
11,0,100,60,5,0
11,0,100,20,5.5,1
11,0,100,10,5,0
11,-20,-70,100,5.1,0
11,-10,150,160,5.4,1
11,-10,170,60,5.2,0
11,30,-120,0,5.06,0
11,40,140,60,5.1,0
11,-20,-180,590,5.3,0
11,-20,-180,460,5.1,0
11,60,110,0,5.3,0
11,40,150,40,5,0
11,40,140,180,5,0
11,10,120,570,5,0
11,50,160,30,5.1,0
11,30,100,30,6.5,1
11,30,100,30,5.1,0
11,-20,-180,580,5.3,0
11,30,100,30,5.1,0
11,-10,130,30,5.2,0
11,30,60,10,6.2,1
11,10,-90,50,5.3,0
11,30,50,50,5.5,1
11,20,-110,40,5,0
11,10,130,60,6.8,1
11,10,120,30,5.9,1
11,-10,160,10,5.1,0
11,0,140,30,5.5,1
11,40,80,30,5,0
11,0,130,30,5.4,1
11,40,140,40,6,1
11,50,150,400,5,0
11,10,130,140,5.3,0
11,-30,-180,30,5.4,1
11,-30,-70,60,5.4,1
11,30,100,30,5,0
11,-20,170,30,5,0
11,-20,-170,30,5.7,1
11,30,60,30,5.1,0
11,40,70,160,5.3,0
11,10,130,60,5.5,1
11,10,130,40,5.5,1
11,10,130,50,5.2,0
11,40,70,40,5.3,0
11,10,-80,30,5.5,1
11,0,130,30,5,0
11,50,150,80,5.2,0
11,70,-70,30,5.4,1
11,-20,-180,600,5.3,0
11,40,20,30,5.1,0
11,30,60,30,5,0
11,-60,-30,100,5.8,1
11,-10,130,130,5.2,0
11,40,140,50,5.1,0
11,50,160,50,5.3,0
11,30,50,50,5.4,1
11,40,120,20,6.3,1
11,50,150,150,5.1,0
11,-20,-180,560,5.2,0
11,-40,80,30,6.2,1
11,50,160,110,5.5,1
11,-20,180,680,5.2,0
11,40,70,230,5.4,1
11,-20,-170,40,5.1,0
11,-10,160,30,6.5,1
11,-10,160,20,5.1,0
11,0,140,30,6.3,1
11,40,140,40,5.2,0
11,-10,100,120,5.1,0
11,-20,-180,430,5,0
11,-20,-180,590,5,0
11,-30,-180,40,5,0
11,0,130,80,5.6,1
11,10,120,60,6,1
11,-40,80,30,6,1
11,40,150,10,5,0
11,20,150,250,5,0
11,-20,-180,580,5.2,0
11,-10,140,130,5.2,0
11,50,80,0,5.9,1
11,50,10,30,5.7,1
11,50,160,30,5.5,1
11,-20,-180,30,5,0
11,-10,160,70,5,0
11,40,40,40,7.3,1
11,40,40,30,5,0
11,40,40,30,5.5,1
11,40,40,40,5,0
11,50,160,30,5.6,1
11,30,-60,30,5.1,0
11,-20,170,150,5.2,0
11,10,-90,50,5.2,0
11,0,130,30,5.4,1
11,40,40,30,5,0
11,-20,-180,440,6,1
11,-30,-180,80,5,0
11,-40,-90,30,5.5,1
11,-20,-70,270,5.1,0
11,-30,-180,30,5.3,0
11,10,-80,30,5.1,0
11,-10,150,190,5.4,1
11,40,-130,20,6.8,1
11,-30,-70,130,5.2,0
11,40,-120,10,5,0
11,-20,-180,580,5.5,1
11,0,-30,30,5.4,1
11,-20,-180,590,5.2,0
11,10,-80,30,5.7,1
11,-50,-60,30,5.1,0
11,40,70,190,6.1,1
11,40,140,10,5.2,0
11,0,140,30,5.1,0
11,40,140,70,5.1,0
11,0,130,30,5.2,0
11,-20,-70,80,6.5,1
11,-20,-70,90,5.2,0
11,-20,-70,80,5.1,0
11,-20,170,50,5,0
11,-20,-180,30,5.3,0
11,-20,-70,70,5.5,1
12,40,150,30,5.2,0
12,10,-90,60,5.3,0
12,30,140,40,5.6,1
12,-30,-70,20,5,0
12,-20,-70,70,5.4,1
12,-40,170,220,5.1,0
12,-30,-180,30,5.2,0
12,-20,-70,90,5,0
12,-20,-70,80,5.2,0
12,-30,-180,30,5.1,0
12,-30,-70,30,5.1,0
12,-20,-70,70,5.6,1
12,-60,-30,30,5.5,1
12,0,130,50,5,0
12,-60,-30,30,5.5,1
12,-60,150,30,5.1,0
12,-60,150,30,5.3,0
12,10,130,100,5.2,0
12,-20,-170,20,5.3,0
12,30,140,370,5.2,0
12,20,120,40,5,0
12,-40,-110,30,5.5,1
12,50,80,0,5.9,1
12,30,140,340,5,0
12,-20,-180,50,5.9,1
12,-10,160,70,5.4,1
12,30,-120,10,5.45,1
12,-30,30,30,5.2,0
12,50,-110,10,5.5,1
12,40,150,30,5.4,1
12,-50,170,30,5,0
12,50,-130,20,5.5,1
12,50,-130,20,5.1,0
12,50,150,110,5.2,0
12,-10,150,30,5.7,1
12,-20,-180,300,5,0
12,10,130,40,5.2,0
12,-10,100,90,5.5,1
12,-10,130,180,5.2,0
12,10,130,30,5.5,1
12,30,50,40,5,0
12,50,160,30,5,0
12,10,-90,80,5,0
12,10,90,30,5.9,1
12,10,90,30,5,0
12,30,-110,30,5.2,0
12,30,140,490,5.9,1
12,-30,-180,70,5.1,0
12,40,70,70,5.1,0
12,30,100,20,5.9,1
12,30,140,30,5.4,1
12,30,130,40,6.3,1
12,30,130,40,5.6,1
12,60,160,40,5.3,0
12,-20,-70,100,5,0
12,0,130,30,5.2,0
12,20,100,100,5,0
12,-20,-170,80,5.5,1
12,30,130,0,5.3,0
12,10,150,80,5.5,1
12,30,-110,30,5,0
12,-10,120,160,5.3,0
12,40,70,30,5,0
12,-20,-180,560,5.2,0
12,0,100,30,5,0
12,-20,170,160,5.2,0
12,0,100,30,5.2,0
12,30,90,30,5.1,0
12,-20,-70,60,5.6,1
12,-20,-180,160,5.1,0
12,30,130,30,5.3,0
12,20,-160,10,5,0
12,-30,-180,60,5.1,0
12,30,130,30,5.1,0
12,0,130,60,5.3,0
12,-10,170,110,5.2,0
12,-10,100,100,5.2,0
12,-20,-180,600,5.3,0
12,10,130,30,5.8,1
12,50,150,90,5.3,0
12,40,-130,20,5.4,1
12,0,130,30,5.6,1
12,-40,-90,30,5.1,0
12,-20,170,30,5.1,0
12,10,-80,70,5.5,1
12,-10,-80,60,5,0
12,50,-130,10,5.1,0
12,0,140,40,5.3,0
12,50,160,30,5.1,0
12,50,-130,10,6.7,1
12,50,-130,10,5.1,0
12,50,-130,10,5.1,0
12,0,130,30,5.5,1
12,10,130,70,5.2,0
12,-20,-180,130,5,0
12,-50,130,30,5,0
12,-20,170,250,5.3,0
12,30,140,30,5.3,0
12,20,140,50,5.8,1
12,-10,140,30,5,0
12,-60,-30,30,5.1,0
12,10,120,70,5.1,0
12,10,-70,160,5.1,0
12,-10,160,70,5.1,0
12,0,130,60,5.3,0
12,-60,0,30,5,0
12,40,-130,20,5.5,1
12,0,70,30,5.1,0
12,-50,-80,30,5.6,1
12,0,150,60,5.3,0
12,-10,160,70,5.1,0
12,-30,-180,110,5.3,0
12,-20,-180,560,5,0
12,40,-130,20,5.1,0
12,-10,150,50,5.3,0
12,-30,-180,40,5.5,1
12,0,-80,30,5.2,0
12,-20,-70,70,5,0
12,60,-160,40,5.1,0
12,-40,-20,30,5.8,1
12,40,140,30,5,0
12,10,130,110,5,0
12,40,150,60,5,0
12,20,-60,30,5.2,0
12,-20,-70,90,5.8,1
12,30,140,30,5.3,0
12,40,-120,0,5.13,0
12,40,-130,20,5,0
12,-30,-70,60,5.1,0
12,40,140,150,5.4,1
12,0,120,40,5.2,0
12,50,80,0,5.1,0
12,-30,180,500,5.1,0
12,10,140,30,5.4,1
12,10,140,20,5.3,0
12,50,160,40,5.2,0
12,10,140,30,5.2,0
12,40,140,110,5.2,0
12,20,-70,90,5.1,0
12,0,140,30,5.4,1
12,0,130,30,5.3,0
1,30,130,30,5.1,0
1,10,130,50,5,0
1,30,140,480,5.2,0
1,10,130,90,5,0
1,-10,110,110,5.7,1
1,0,130,30,6.1,1
1,40,90,30,6.3,1
1,40,40,20,5,0
1,-60,-140,30,5.4,1
1,-10,130,170,5,0
1,-10,120,20,6.3,1
1,10,130,20,5.1,0
1,0,120,130,5.1,0
1,10,60,30,5,0
1,-30,80,30,5.1,0
1,-20,-180,540,5.1,0
1,-10,150,70,5,0
1,20,-90,30,5.2,0
1,30,50,50,5.1,0
1,-10,40,30,5.2,0
1,30,60,30,5.5,1
1,-20,180,540,5,0
1,-20,-170,30,5,0
1,30,140,20,5.1,0
1,-20,-180,580,5.2,0
1,0,-90,30,5,0
1,20,140,30,5.7,1
1,0,140,30,6.6,1
1,50,160,30,5.4,1
1,0,130,50,5,0
1,50,-180,40,5.3,0
1,0,30,20,5.3,0
1,30,90,30,5.2,0
1,40,70,50,5.1,0
1,-50,120,30,5.5,1
1,-30,-10,30,5.5,1
1,-30,-180,80,5,0
1,20,120,30,5.7,1
1,20,150,50,5.2,0
1,20,120,40,5.3,0
1,-10,170,40,5.6,1
1,0,140,30,5.1,0
1,-10,150,60,5.3,0
1,-20,170,60,5.1,0
1,-20,-10,30,5.3,0
1,30,140,30,5.1,0
1,20,120,50,5,0
1,10,130,40,5.4,1
1,-20,-180,650,5.5,1
1,-10,160,50,5,0
1,-20,170,20,5.2,0
1,-30,-70,40,5.4,1
1,10,60,30,5.1,0
1,-10,130,30,5.1,0
1,30,100,30,5.1,0
1,0,100,180,5.6,1
1,40,80,30,5,0
1,40,20,20,5.3,0
1,-40,-90,30,5,0
1,0,130,160,5.1,0
1,50,180,50,5,0
1,-10,150,80,5.3,0
1,-20,-180,350,5.2,0
1,10,130,30,5.6,1
1,10,130,30,5.5,1
1,-10,170,30,5,0
1,-50,-10,30,5,0
1,40,70,90,5,0
1,-40,-20,30,5,0
1,40,-40,30,5.1,0
1,10,130,90,5,0
1,40,40,30,5,0
1,30,140,30,5.6,1
1,50,-160,20,5.1,0
1,-20,-180,40,5.9,1
1,-30,-70,30,6.3,1
1,-10,130,30,5.2,0
1,-40,170,50,6,1
1,30,50,50,5.2,0
1,-10,130,60,5.1,0
1,40,100,30,5.9,1
1,-10,160,80,5.3,0
1,10,130,50,5.9,1
1,-20,-180,630,5,0
1,-10,140,30,5.2,0
1,-10,-70,100,5,0
1,10,130,90,5.2,0
1,40,10,20,5.1,0
1,-10,160,30,5.4,1
1,-10,150,110,5.2,0
1,-20,-180,550,5,0
1,20,120,30,5.2,0
1,10,120,40,5.4,1
1,20,120,40,5.3,0
1,-20,-180,600,5.8,1
1,-20,-180,30,5,0
1,-10,160,50,5.1,0
1,0,140,30,5.2,0
1,0,130,70,5.3,0
1,-20,-170,30,5.3,0
1,-10,170,40,5.6,1
1,20,150,220,5.1,0
1,30,140,30,5,0
1,10,130,30,5.1,0
1,10,-90,90,5.1,0
1,50,150,30,5.1,0
1,-10,170,20,5.3,0
1,-20,170,40,5,0
1,-30,-70,20,5.3,0
1,0,130,30,5.4,1
1,10,-40,30,5,0
1,-20,170,270,5.6,1
1,-10,170,30,5.7,1
1,-10,120,30,5.2,0
1,-10,-80,10,5.1,0
1,-20,170,30,5,0
1,10,60,30,5.1,0
1,-10,150,60,5.7,1
1,40,150,40,5,0
1,40,150,40,5,0
1,0,120,90,5,0
1,-20,170,10,5.6,1
1,-20,170,20,5,0
1,-10,150,60,5.6,1
1,-30,-180,70,5.1,0
1,-10,110,30,5.1,0
1,-10,160,70,5,0
1,-30,60,30,5.3,0
1,-60,160,30,5.3,0
1,40,120,30,5.2,0
1,40,70,30,5,0
1,-10,130,120,5,0
1,0,-20,30,5,0
1,-10,70,30,5.1,0
1,40,70,20,6.1,1
1,0,130,40,5.3,0
1,-20,-180,50,5.2,0
1,10,130,140,5.1,0
2,50,150,40,5.4,1
2,40,-130,20,5.1,0
2,0,150,30,5.2,0
2,0,150,30,5,0
2,50,150,30,5.5,1
2,40,130,510,5,0
2,0,130,20,5.3,0
2,-30,-60,550,6,1
2,10,120,60,5.1,0
2,-30,-180,40,5.2,0
2,-70,-80,30,6.2,1
2,-20,170,10,5.2,0
2,20,-70,30,5,0
2,20,-50,30,5.2,0
2,-20,-180,30,5.7,1
2,-10,150,60,5.1,0
2,20,120,30,5.2,0
2,0,120,30,5.2,0
2,40,140,50,5.1,0
2,-20,-70,40,5.2,0
2,-20,-170,130,5.2,0
2,0,130,50,5.1,0
2,-40,180,90,5.1,0
2,-20,170,40,5,0
2,-20,170,40,5.4,1
2,-60,-20,30,6.3,1
2,0,-90,30,5.1,0
2,0,130,70,5.2,0
2,40,70,100,5.4,1
2,0,130,20,5.1,0
2,-20,170,40,5,0
2,20,120,40,5.4,1
2,20,120,30,5.7,1
2,-10,150,30,5.4,1
2,50,160,170,5,0
2,0,130,30,5.8,1
2,-20,170,30,5.2,0
2,30,70,30,5.2,0
2,20,120,50,5,0
2,10,130,70,5.3,0
2,-20,-180,90,5.2,0
2,30,-30,30,5.5,1
2,0,130,30,6.1,1
2,-10,120,90,5,0
2,60,160,30,5.2,0
2,30,100,30,5,0
2,40,70,60,5,0
2,-50,-20,30,5.7,1
2,-30,-180,40,5,0
2,40,140,10,5.6,1
2,-20,-180,120,5.1,0
2,-30,-180,20,5.4,1
2,30,140,40,6,1
2,20,130,30,5.1,0
2,10,-90,30,5.3,0
2,30,140,50,5.2,0
2,50,160,20,5,0
2,30,80,40,5.4,1
2,-40,80,30,6,1
2,-40,80,30,5.2,0
2,10,90,30,5.1,0
2,50,170,30,6.7,1
2,50,170,30,5.1,0
2,-20,-140,0,5.3,0
2,40,80,20,5.1,0
2,-10,130,190,5.4,1
2,10,130,120,5,0
2,10,-70,20,5,0
2,60,-160,170,5,0
2,50,160,100,5.1,0
2,-60,-30,30,5,0
2,40,-120,10,5,0
2,0,140,40,5.2,0
2,-50,-80,30,5.4,1
2,0,130,60,5.2,0
2,30,-40,30,5.2,0
2,-20,-180,640,5.2,0
2,-40,-100,30,5.1,0
2,20,120,50,5.2,0
2,10,140,30,5.1,0
2,-60,-30,30,5.4,1
2,10,140,30,5.1,0
2,-10,-10,30,5.5,1
2,40,140,80,5.3,0
2,20,-60,30,5.5,1
2,50,150,50,5.1,0
2,40,30,40,5,0
2,-10,150,50,5.5,1
2,-10,160,100,5.2,0
2,-10,150,50,5.9,1
2,-10,150,60,5.6,1
2,-10,150,50,5.2,0
2,-20,-170,30,5.3,0
2,-10,120,30,5.3,0
2,-10,150,90,5,0
2,-10,110,60,5.4,1
2,40,70,110,5.1,0
2,20,150,580,5,0
2,0,-80,30,5.2,0
2,10,130,60,5.7,1
2,20,60,30,5.1,0
2,0,130,70,5.1,0
2,20,60,30,5.1,0
2,50,150,10,5.3,0
3,10,120,50,5.5,1
3,-20,180,30,5.5,1
3,0,100,30,5,0
3,10,120,50,6.1,1
3,10,130,80,5.2,0
3,60,160,40,5.1,0
3,-10,-70,20,5.2,0
3,50,30,90,6.4,1
3,30,-50,30,5,0
3,40,70,50,5,0
3,0,140,30,5.5,1
3,-20,180,600,5.1,0
3,10,140,50,5,0
3,-10,120,40,5.7,1
3,-10,160,50,5,0
3,40,120,30,5.3,0
3,-20,170,40,5.2,0
3,-20,170,30,5.3,0
3,10,150,120,5.1,0
3,40,150,20,5.4,1
3,0,120,60,5.4,1
3,-20,-180,570,5.3,0
3,0,120,60,5,0
3,-10,160,30,5.8,1
3,-10,-70,40,5.6,1
3,-10,-70,40,5.1,0
3,40,70,10,5.2,0
3,-10,-70,10,5.6,1
3,0,100,20,6,1
3,-10,150,80,5,0
3,50,150,30,5.2,0
3,50,150,40,5,0
3,40,140,30,5,0
3,40,70,10,5,0
3,40,130,530,5.9,1
3,0,130,60,5.5,1
3,20,120,40,5.4,1
3,50,-110,10,5.2,0
3,0,130,90,5.1,0
3,0,130,30,5.3,0
3,20,-50,30,5.6,1
3,-20,-70,130,5.2,0
3,-10,120,160,5.3,0
3,10,130,90,5.3,0
3,-20,-170,10,5,0
3,-10,-70,160,5.1,0
3,-20,-180,30,5.1,0
3,-10,170,70,5,0
3,-20,-180,580,5.4,1
3,-30,180,370,5,0
3,-20,-170,30,5.3,0
3,30,130,10,5.1,0
3,-10,130,40,5.8,1
3,-20,-180,440,5,0
3,-10,160,30,5.8,1
3,-30,-180,30,5,0
3,-10,130,170,5.1,0
3,60,-160,20,5.1,0
3,-10,170,20,5,0
3,0,-80,30,5,0
3,30,100,30,5.1,0
3,30,100,30,5,0
3,-10,100,30,5.3,0
3,20,120,40,7,1
3,20,120,30,5.2,0
3,20,120,30,5,0
3,20,120,30,5.3,0
3,-20,-180,580,5,0
3,20,120,30,5.2,0
3,20,120,60,5.1,0
3,20,120,30,5,0
3,20,120,50,5.3,0
3,-10,150,40,5.6,1
3,20,120,30,5.1,0
3,20,120,30,5,0
3,20,120,30,5.1,0
3,20,120,30,5.2,0
3,-20,-180,180,5.1,0
3,40,150,70,6,1
3,20,120,30,5,0
3,20,120,30,5.4,1
3,20,120,30,5.3,0
3,20,120,30,5.5,1
3,20,120,30,5.2,0
3,20,120,40,5.8,1
3,-20,-140,0,5.9,1
3,-20,-70,140,5,0
3,20,120,30,5,0
3,0,130,30,5,0
3,10,150,60,5.4,1
3,-30,-70,20,5,0
3,10,150,30,5.6,1
3,10,150,50,5.2,0
3,0,130,30,5.1,0
3,30,60,30,6.9,1
3,30,60,30,5.1,0
3,-20,170,90,5.2,0
3,30,60,40,5.8,1
3,-30,180,340,5.6,1
3,30,60,40,5.2,0
3,-10,-20,30,5.1,0
3,30,60,30,5.2,0
3,30,60,40,5.9,1
3,10,-90,80,5,0
3,10,-70,160,5.5,1
3,40,150,40,5.3,0
3,-20,-180,30,5.1,0
3,-10,-180,30,6.3,1
3,30,60,50,5.5,1
3,-10,-180,0,6,1
3,-20,-170,30,5.1,0
3,30,60,40,5.8,1
3,30,60,50,5.1,0
3,30,60,30,5.3,0
3,10,130,30,5.1,0
3,-10,130,40,5.5,1
3,0,-80,20,5.2,0
3,50,20,30,5,0
3,-10,150,50,5,0
3,-20,170,120,5.2,0
3,20,120,30,5.1,0
3,40,40,20,5.2,0
3,50,-170,40,6,1
3,40,40,20,5,0
3,-20,-170,90,5.6,1
3,-30,-180,60,5,0
3,0,-10,30,5.3,0
3,30,80,30,5,0
3,10,150,70,5.1,0
3,-20,170,110,5.7,1
3,-20,-180,530,5.1,0
3,-10,150,60,5.1,0
3,50,80,0,5.4,1
3,-20,-180,540,5,0
3,30,60,40,5.2,0
3,30,140,30,5.3,0
3,10,140,30,5,0
3,50,170,30,5,0
3,-10,-80,20,5,0
3,-30,-180,70,5.3,0
3,-10,160,60,5,0
4,-50,130,30,5.8,1
4,30,60,30,6.2,1
4,30,60,30,5.1,0
4,40,70,220,5.3,0
4,10,130,30,5.1,0
4,0,130,30,5.8,1
4,-20,-170,30,7.6,1
4,-20,-170,30,5.1,0
4,20,-90,250,5.3,0
4,-60,-30,30,5.2,0
4,-10,170,20,5.3,0
4,-60,-10,30,5.1,0
4,-20,-180,600,5,0
4,10,-40,30,6,1
4,0,100,130,5.1,0
4,10,130,70,5.2,0
4,10,140,20,5.6,1
4,-10,110,60,5,0
4,-10,150,60,5.2,0
4,-10,160,50,5.1,0
4,40,-120,0,5.13,0
4,30,50,40,5.9,1
4,60,0,30,5,0
4,-10,150,70,5,0
4,-20,-170,30,5.1,0
4,-30,30,10,5.5,1
4,-20,-80,30,5.2,0
4,-10,130,120,5.5,1
4,-10,-70,560,5.5,1
4,-10,-10,30,5,0
4,-30,-70,190,5.1,0
4,-20,170,30,5.4,1
4,-10,110,70,5.1,0
4,-20,170,20,5,0
4,-20,170,20,5,0
4,10,130,30,5.3,0
4,40,150,80,5.4,1
4,-50,120,30,5.6,1
4,-20,170,40,5,0
4,10,-90,10,5.2,0
4,-10,160,10,5,0
4,-20,170,30,5.1,0
4,-10,150,30,5.3,0
4,20,140,30,5.5,1
4,60,160,40,5,0
4,30,130,40,5.1,0
4,0,130,60,5.3,0
4,-60,-30,30,5.3,0
4,10,130,60,5.4,1
4,-30,-180,100,5,0
4,40,70,200,5.3,0
4,0,130,40,5.7,1
4,50,-180,50,5.1,0
4,-10,130,180,5,0
4,-20,180,560,5,0
4,-20,-180,540,5.2,0
4,0,30,30,5.2,0
4,-10,130,40,5.3,0
4,-10,130,140,5,0
4,-20,170,280,5,0
4,-20,-170,30,5.1,0
4,-20,-70,100,5.4,1
4,30,120,180,5,0
4,10,120,30,5.5,1
4,20,70,30,5,0
4,-20,-180,600,5.2,0
4,-20,-170,30,5,0
4,-30,-70,50,5.1,0
4,10,130,90,5.3,0
4,-10,130,220,5,0
4,-20,-180,130,5.3,0
4,40,70,220,5.4,1
4,-10,70,30,5,0
4,20,-100,90,5,0
4,40,140,70,5.3,0
4,-10,130,530,5.7,1
4,-30,-180,140,5.3,0
4,30,60,30,5.1,0
4,20,120,30,5.4,1
4,-10,150,180,5.7,1
4,30,140,490,5.5,1
4,-10,160,30,6.7,1
4,-10,160,30,5.9,1
4,-10,160,20,7.5,1
4,-10,160,30,7.5,1
4,-10,160,30,5.7,1
4,-10,160,30,6.1,1
4,-10,160,30,5.5,1
4,-10,160,30,5.7,1
4,-10,160,30,5.5,1
4,-10,160,30,5.5,1
4,-10,160,30,5.1,0
4,-10,160,30,5.2,0
4,30,140,30,6.2,1
4,-10,160,20,5.4,1
4,-10,160,30,5.2,0
4,-10,160,30,5,0
4,-10,160,30,5.1,0
4,-10,160,30,7.5,1
4,-10,160,30,5.8,1
4,-10,160,30,5.3,0
4,-10,160,30,5.3,0
4,-10,160,20,5,0
4,-10,160,30,6,1
4,-10,160,20,5.1,0
4,-10,160,50,5,0
4,-10,160,30,5.6,1
4,40,70,50,5.1,0
4,-10,160,30,5,0
4,10,130,30,5.4,1
4,-10,160,20,5.4,1
4,-10,160,10,5.4,1
4,30,140,30,5.2,0
4,-10,160,20,5.1,0
4,-10,160,50,6,1
4,-10,120,40,5.6,1
4,40,-130,20,5,0
4,-10,160,50,5.2,0
4,40,-130,20,5.2,0
4,-10,160,30,5.3,0
4,-10,160,30,5.3,0
4,30,130,30,5,0
4,-10,160,30,5.3,0
4,-10,160,20,5.1,0
4,-20,-170,30,5.1,0
4,40,140,30,5,0
4,-20,-180,540,5.5,1
4,30,130,30,5.2,0
4,-10,160,0,5,0
4,-10,160,30,5.1,0
4,-10,70,30,5,0
4,80,130,40,5,0
4,-10,160,30,5.2,0
4,-10,160,30,5,0
4,-60,-30,30,5.4,1
4,-10,130,30,5.2,0
4,-10,160,30,5,0
4,-40,170,200,5.1,0
4,-10,160,30,5.4,1
4,0,150,70,5,0
4,-10,100,30,5.2,0
4,40,140,40,5,0
4,50,80,0,5.1,0
4,-20,-180,30,5.3,0
4,-10,150,90,5.2,0
4,0,150,60,5,0
4,-40,-90,30,5,0
4,-10,160,100,5,0
4,30,50,50,5.4,1
4,40,150,30,5,0
4,-10,150,70,5,0
4,-60,-130,30,5.1,0
4,30,140,30,5.3,0
4,-10,160,60,5.1,0
4,40,-120,0,5.05,0
4,10,150,50,5.1,0
4,-10,160,10,5.1,0
4,-10,150,180,5.3,0
4,-10,160,10,5.1,0
4,-20,-180,630,5.1,0
4,-20,-170,30,5.3,0
4,-20,-170,40,5,0
4,-10,160,30,5,0
4,30,60,40,5,0
4,30,-40,30,5.1,0
4,10,130,80,5.2,0
4,-20,-80,10,5.3,0
5,-10,160,20,5.5,1
5,-10,170,70,5.1,0
5,-10,150,30,5.6,1
5,10,130,30,5.3,0
5,40,60,20,5.3,0
5,20,-70,50,5.2,0
5,-10,160,30,5.1,0
5,10,120,20,5.7,1
5,-20,-180,30,5.3,0
5,30,100,30,5,0
5,-10,110,50,5,0
5,30,60,40,5,0
5,0,130,120,5.3,0
5,-20,-70,80,5.2,0
5,40,70,120,5.3,0
5,-10,170,70,5.1,0
5,-20,-170,30,5.2,0
5,40,140,70,5,0
5,50,150,30,5.4,1
5,0,120,160,5,0
5,-20,-80,30,5,0
5,-10,120,80,5.1,0
5,10,130,60,5.2,0
5,50,150,40,5.2,0
5,70,0,30,5.4,1
5,-10,160,20,5.1,0
5,-20,-170,30,5,0
5,50,150,30,5,0
5,50,150,20,5.1,0
5,-30,180,450,5.4,1
5,-20,-170,30,5,0
5,-20,-180,30,5,0
5,0,-80,30,5.1,0
5,0,-80,40,5.1,0
5,20,-60,70,5,0
5,-50,-110,30,5.2,0
5,-20,-70,80,5,0
5,30,130,110,5.4,1
5,0,130,20,5.6,1
5,0,130,10,5.2,0
5,-10,150,30,5.3,0
5,-40,170,30,5,0
5,0,130,80,5.7,1
5,0,120,150,5.3,0
5,-10,160,50,5.2,0
5,-50,-70,30,5,0
5,10,120,30,5.4,1
5,40,120,20,5.8,1
5,20,90,40,5.7,1
5,20,120,20,5,0
5,-40,170,30,5,0
5,-50,30,30,5,0
5,50,160,130,5.3,0
5,10,120,40,5.2,0
5,30,140,430,5.8,1
5,-10,-80,50,5,0
5,40,20,10,5,0
5,0,-90,30,5.7,1
5,0,-90,30,5.5,1
5,0,140,10,5.1,0
5,50,150,220,5,0
5,50,-170,30,5.3,0
5,30,140,50,5.3,0
5,-20,-180,500,5.5,1
5,-10,160,90,5.1,0
5,-20,170,30,5.3,0
5,-10,160,40,5,0
5,40,70,120,5,0
5,10,-80,10,5.1,0
5,60,160,160,5.1,0
5,-20,170,220,5.2,0
5,10,120,30,5.2,0
5,-60,-30,30,5.2,0
5,-60,-30,30,5.1,0
5,30,60,30,5.2,0
5,30,60,40,5.3,0
5,-20,-180,530,5,0
5,0,140,30,5.6,1
5,-20,-180,50,5.6,1
5,-20,-70,180,5,0
5,0,100,40,5.7,1
5,-60,-30,30,5.3,0
5,-10,160,30,5.7,1
5,20,120,190,5.7,1
5,-20,170,40,5.2,0
5,30,140,340,5.1,0
5,0,-80,50,5,0
5,-20,-180,350,5.2,0
5,-20,170,10,5,0
5,-20,-180,570,5,0
5,-10,170,30,5.2,0
5,-50,100,30,5,0
5,-30,-180,140,5.1,0
5,0,100,40,5.5,1
5,30,140,10,5.7,1
5,20,120,70,5.2,0
5,20,150,210,5.7,1
5,-10,170,30,5,0
5,-20,-180,40,5,0
5,-20,-180,30,5,0
5,40,50,30,5.4,1
5,-20,-180,580,5.4,1
5,0,100,60,5.9,1
5,40,-120,0,5.02,0
5,-20,170,10,5.2,0
5,40,40,40,5.4,1
5,0,-80,10,5.1,0
5,-60,-30,30,5,0
5,-20,170,180,5.2,0
5,-10,130,60,5.1,0
5,-10,160,30,5.3,0
5,10,120,50,5.1,0
5,0,120,140,5,0
5,0,120,50,5.9,1
5,0,120,90,5.1,0
5,-10,160,10,5,0
5,-70,180,30,5.1,0
5,-70,180,30,5.7,1
5,50,80,0,5.6,1
5,-40,-180,30,5.5,1
5,0,130,30,5,0
5,20,70,30,5,0
5,40,140,10,5,0
5,50,-170,30,6,1
5,-20,-180,260,5,0
5,-10,170,140,5.6,1
5,-40,180,130,5.2,0
5,-10,-110,50,5,0
5,-10,160,60,5,0
6,-20,-170,30,5.2,0
6,40,30,70,5.7,1
6,0,140,30,5.4,1
6,60,-20,10,5,0
6,-20,-70,110,5.2,0
6,40,70,20,5.1,0
6,40,70,210,5.5,1
6,-20,-180,570,5.3,0
6,-10,170,40,5.4,1
6,40,150,30,5,0
6,40,140,70,5.1,0
6,-20,-70,30,5.6,1
6,30,50,40,5.8,1
6,30,50,30,5.1,0
6,-10,150,150,5.4,1
6,-60,-50,30,5.3,0
6,-60,-30,30,5.3,0
